sample,broadband albedo,wavelength,albedo,Fraction of incident irradiance within band,cell concentration,class
BB_070221_9,0.735733,3.795,0.005749,0.000076,47252.29842,snicar
BB_070221_9,0.735733,3.805,0.005589,0.000073,47252.29842,snicar
BB_070221_9,0.735733,3.815,0.005439,0.000075,47252.29842,snicar
BB_070221_9,0.735733,3.825,0.005297,0.000083,47252.29842,snicar
BB_070221_9,0.735733,3.835,0.005164,0.000075,47252.29842,snicar
BB_070221_9,0.735733,3.845,0.005039,0.000076,47252.29842,snicar
BB_070221_9,0.735733,3.855,0.004894,0.000079,47252.29842,snicar
BB_070221_9,0.735733,3.865,0.004753,0.00008,47252.29842,snicar
BB_070221_9,0.735733,3.875,0.004624,0.00008,47252.29842,snicar
BB_070221_9,0.735733,3.885,0.004504,0.000079,47252.29842,snicar
BB_070221_9,0.735733,3.895,0.004392,0.000079,47252.29842,snicar
BB_070221_9,0.735733,3.905,0.004288,0.00008,47252.29842,snicar
BB_070221_9,0.735733,3.915,0.00419,0.000081,47252.29842,snicar
BB_070221_9,0.735733,3.925,0.0041,0.000079,47252.29842,snicar
BB_070221_9,0.735733,3.935,0.004015,0.000078,47252.29842,snicar
BB_070221_9,0.735733,3.945,0.003935,0.000078,47252.29842,snicar
BB_070221_9,0.735733,3.955,0.00386,0.000078,47252.29842,snicar
BB_070221_9,0.735733,3.965,0.003789,0.000077,47252.29842,snicar
BB_070221_9,0.735733,3.975,0.003718,0.000076,47252.29842,snicar
BB_070221_9,0.735733,3.985,0.003649,0.000075,47252.29842,snicar
BB_070221_9,0.735733,3.995,0.003585,0.000075,47252.29842,snicar
BB_070221_9,0.735733,4.005,0.003577,0.000074,47252.29842,snicar
BB_070221_9,0.735733,4.015,0.003571,0.000074,47252.29842,snicar
BB_070221_9,0.735733,4.025,0.003564,0.000073,47252.29842,snicar
BB_070221_9,0.735733,4.035,0.003558,0.000072,47252.29842,snicar
BB_070221_9,0.735733,4.045,0.003552,0.000072,47252.29842,snicar
BB_070221_9,0.735733,4.055,0.003546,0.000071,47252.29842,snicar
BB_070221_9,0.735733,4.065,0.003541,0.00007,47252.29842,snicar
BB_070221_9,0.735733,4.075,0.003536,0.00007,47252.29842,snicar
BB_070221_9,0.735733,4.085,0.003531,0.000069,47252.29842,snicar
BB_070221_9,0.735733,4.095,0.003526,0.000068,47252.29842,snicar
BB_070221_9,0.735733,4.105,0.003522,0.000068,47252.29842,snicar
BB_070221_9,0.735733,4.115,0.003518,0.000067,47252.29842,snicar
BB_070221_9,0.735733,4.125,0.003513,0.000066,47252.29842,snicar
BB_070221_9,0.735733,4.135,0.003509,0.000066,47252.29842,snicar
BB_070221_9,0.735733,4.145,0.003505,0.000065,47252.29842,snicar
BB_070221_9,0.735733,4.155,0.003502,0.000065,47252.29842,snicar
BB_070221_9,0.735733,4.165,0.003498,0.000061,47252.29842,snicar
BB_070221_9,0.735733,4.175,0.003494,0.000055,47252.29842,snicar
BB_070221_9,0.735733,4.185,0.003491,0.000023,47252.29842,snicar
BB_070221_9,0.735733,4.195,0.003487,0,47252.29842,snicar
BB_070221_9,0.735733,4.205,0.003484,0,47252.29842,snicar
BB_070221_9,0.735733,4.215,0.003481,0,47252.29842,snicar
BB_070221_9,0.735733,4.225,0.003477,0,47252.29842,snicar
BB_070221_9,0.735733,4.235,0.003474,0,47252.29842,snicar
BB_070221_9,0.735733,4.245,0.003471,0,47252.29842,snicar
BB_070221_9,0.735733,4.255,0.003467,0,47252.29842,snicar
BB_070221_9,0.735733,4.265,0.003464,0,47252.29842,snicar
BB_070221_9,0.735733,4.275,0.003461,0,47252.29842,snicar
BB_070221_9,0.735733,4.285,0.003458,0,47252.29842,snicar
BB_070221_9,0.735733,4.295,0.003455,0,47252.29842,snicar
BB_070221_9,0.735733,4.305,0.003452,0,47252.29842,snicar
BB_070221_9,0.735733,4.315,0.003449,0,47252.29842,snicar
BB_070221_9,0.735733,4.325,0.003447,0,47252.29842,snicar
BB_070221_9,0.735733,4.335,0.003444,0,47252.29842,snicar
BB_070221_9,0.735733,4.345,0.003442,0,47252.29842,snicar
BB_070221_9,0.735733,4.355,0.003439,0,47252.29842,snicar
BB_070221_9,0.735733,4.365,0.003437,0,47252.29842,snicar
BB_070221_9,0.735733,4.375,0.003435,0,47252.29842,snicar
BB_070221_9,0.735733,4.385,0.003433,0,47252.29842,snicar
BB_070221_9,0.735733,4.395,0.003431,0,47252.29842,snicar
BB_070221_9,0.735733,4.405,0.00343,0,47252.29842,snicar
BB_070221_9,0.735733,4.415,0.003428,0,47252.29842,snicar
BB_070221_9,0.735733,4.425,0.003427,0,47252.29842,snicar
BB_070221_9,0.735733,4.435,0.003425,0,47252.29842,snicar
BB_070221_9,0.735733,4.445,0.003424,0.000001,47252.29842,snicar
BB_070221_9,0.735733,4.455,0.003423,0.000002,47252.29842,snicar
BB_070221_9,0.735733,4.465,0.003422,0.000005,47252.29842,snicar
BB_070221_9,0.735733,4.475,0.003422,0.000008,47252.29842,snicar
BB_070221_9,0.735733,4.485,0.003421,0.000017,47252.29842,snicar
BB_070221_9,0.735733,4.495,0.00342,0.000024,47252.29842,snicar
BB_070221_9,0.735733,4.505,0.00342,0.000028,47252.29842,snicar
BB_070221_9,0.735733,4.515,0.003419,0.000031,47252.29842,snicar
BB_070221_9,0.735733,4.525,0.003419,0.000032,47252.29842,snicar
BB_070221_9,0.735733,4.535,0.003418,0.000032,47252.29842,snicar
BB_070221_9,0.735733,4.545,0.003418,0.000035,47252.29842,snicar
BB_070221_9,0.735733,4.555,0.003417,0.000039,47252.29842,snicar
BB_070221_9,0.735733,4.565,0.003417,0.000036,47252.29842,snicar
BB_070221_9,0.735733,4.575,0.003417,0.000031,47252.29842,snicar
BB_070221_9,0.735733,4.585,0.003416,0.000032,47252.29842,snicar
BB_070221_9,0.735733,4.595,0.003415,0.000036,47252.29842,snicar
BB_070221_9,0.735733,4.605,0.003415,0.000035,47252.29842,snicar
BB_070221_9,0.735733,4.615,0.003414,0.000028,47252.29842,snicar
BB_070221_9,0.735733,4.625,0.003414,0.000028,47252.29842,snicar
BB_070221_9,0.735733,4.635,0.003413,0.00003,47252.29842,snicar
BB_070221_9,0.735733,4.645,0.003413,0.00003,47252.29842,snicar
BB_070221_9,0.735733,4.655,0.003414,0.000026,47252.29842,snicar
BB_070221_9,0.735733,4.665,0.003415,0.000026,47252.29842,snicar
BB_070221_9,0.735733,4.675,0.003416,0.00002,47252.29842,snicar
BB_070221_9,0.735733,4.685,0.003417,0.000017,47252.29842,snicar
BB_070221_9,0.735733,4.695,0.003419,0.000021,47252.29842,snicar
BB_070221_9,0.735733,4.705,0.003421,0.000024,47252.29842,snicar
BB_070221_9,0.735733,4.715,0.003424,0.000022,47252.29842,snicar
BB_070221_9,0.735733,4.725,0.003426,0.000017,47252.29842,snicar
BB_070221_9,0.735733,4.735,0.003427,0.000018,47252.29842,snicar
BB_070221_9,0.735733,4.745,0.003429,0.000024,47252.29842,snicar
BB_070221_9,0.735733,4.755,0.003431,0.000024,47252.29842,snicar
BB_070221_9,0.735733,4.765,0.003433,0.000013,47252.29842,snicar
BB_070221_9,0.735733,4.775,0.003436,0.00001,47252.29842,snicar
BB_070221_9,0.735733,4.785,0.003439,0.000014,47252.29842,snicar
BB_070221_9,0.735733,4.795,0.003442,0.000017,47252.29842,snicar
BB_070221_9,0.735733,4.805,0.003445,0.000015,47252.29842,snicar
BB_070221_9,0.735733,4.815,0.003448,0.000008,47252.29842,snicar
BB_070221_9,0.735733,4.825,0.003452,0.000008,47252.29842,snicar
BB_070221_9,0.735733,4.835,0.003456,0.000004,47252.29842,snicar
BB_070221_9,0.735733,4.845,0.003461,0.000004,47252.29842,snicar
BB_070221_9,0.735733,4.855,0.003466,0.000013,47252.29842,snicar
BB_070221_9,0.735733,4.865,0.003472,0.000019,47252.29842,snicar
BB_070221_9,0.735733,4.875,0.003478,0.000017,47252.29842,snicar
BB_070221_9,0.735733,4.885,0.003485,0.000006,47252.29842,snicar
BB_070221_9,0.735733,4.895,0.003493,0.000006,47252.29842,snicar
BB_070221_9,0.735733,4.905,0.0035,0.000016,47252.29842,snicar
BB_070221_9,0.735733,4.915,0.003503,0.000019,47252.29842,snicar
BB_070221_9,0.735733,4.925,0.003507,0.000016,47252.29842,snicar
BB_070221_9,0.735733,4.935,0.00351,0.000012,47252.29842,snicar
BB_070221_9,0.735733,4.945,0.003514,0.000012,47252.29842,snicar
BB_070221_9,0.735733,4.955,0.003518,0.000003,47252.29842,snicar
BB_070221_9,0.735733,4.965,0.003522,0.000002,47252.29842,snicar
BB_070221_9,0.735733,4.975,0.003527,0.000007,47252.29842,snicar
BB_070221_9,0.735733,4.985,0.003531,0.000013,47252.29842,snicar
BB_070221_9,0.735733,4.995,0.003536,0.000013,47252.29842,snicar
BB_20210730_1,0.780492,0.205,0.929904,0,15895.26847,snicar
BB_20210730_1,0.780492,0.215,0.928272,0,15895.26847,snicar
BB_20210730_1,0.780492,0.225,0.926683,0,15895.26847,snicar
BB_20210730_1,0.780492,0.235,0.925125,0,15895.26847,snicar
BB_20210730_1,0.780492,0.245,0.923599,0,15895.26847,snicar
BB_20210730_1,0.780492,0.255,0.922113,0,15895.26847,snicar
BB_20210730_1,0.780492,0.265,0.920704,0,15895.26847,snicar
BB_20210730_1,0.780492,0.275,0.919236,0,15895.26847,snicar
BB_20210730_1,0.780492,0.285,0.917948,0,15895.26847,snicar
BB_20210730_1,0.780492,0.295,0.916616,0.000008,15895.26847,snicar
BB_20210730_1,0.780492,0.305,0.915337,0.000594,15895.26847,snicar
BB_20210730_1,0.780492,0.315,0.914109,0.003285,15895.26847,snicar
BB_20210730_1,0.780492,0.325,0.912891,0.007006,15895.26847,snicar
BB_20210730_1,0.780492,0.335,0.911712,0.00908,15895.26847,snicar
BB_20210730_1,0.780492,0.345,0.910565,0.008615,15895.26847,snicar
BB_20210730_1,0.780492,0.355,0.902311,0.009817,15895.26847,snicar
BB_20210730_1,0.780492,0.365,0.884116,0.010358,15895.26847,snicar
BB_20210730_1,0.780492,0.375,0.871276,0.010155,15895.26847,snicar
BB_20210730_1,0.780492,0.385,0.862026,0.010107,15895.26847,snicar
BB_20210730_1,0.780492,0.395,0.855367,0.012555,15895.26847,snicar
BB_20210730_1,0.780492,0.405,0.85163,0.015862,15895.26847,snicar
BB_20210730_1,0.780492,0.415,0.848893,0.016063,15895.26847,snicar
BB_20210730_1,0.780492,0.425,0.847212,0.015234,15895.26847,snicar
BB_20210730_1,0.780492,0.435,0.84643,0.015057,15895.26847,snicar
BB_20210730_1,0.780492,0.445,0.846173,0.017873,15895.26847,snicar
BB_20210730_1,0.780492,0.455,0.846074,0.019024,15895.26847,snicar
BB_20210730_1,0.780492,0.465,0.846006,0.018633,15895.26847,snicar
BB_20210730_1,0.780492,0.475,0.845943,0.018898,15895.26847,snicar
BB_20210730_1,0.780492,0.485,0.845898,0.018059,15895.26847,snicar
BB_20210730_1,0.780492,0.495,0.845802,0.017955,15895.26847,snicar
BB_20210730_1,0.780492,0.505,0.845672,0.017323,15895.26847,snicar
BB_20210730_1,0.780492,0.515,0.845543,0.016538,15895.26847,snicar
BB_20210730_1,0.780492,0.525,0.845361,0.016596,15895.26847,snicar
BB_20210730_1,0.780492,0.535,0.845193,0.016434,15895.26847,snicar
BB_20210730_1,0.780492,0.545,0.845378,0.016262,15895.26847,snicar
BB_20210730_1,0.780492,0.555,0.847802,0.016057,15895.26847,snicar
BB_20210730_1,0.780492,0.565,0.856549,0.015283,15895.26847,snicar
BB_20210730_1,0.780492,0.575,0.872421,0.015198,15895.26847,snicar
BB_20210730_1,0.780492,0.585,0.892701,0.014886,15895.26847,snicar
BB_20210730_1,0.780492,0.595,0.913631,0.014094,15895.26847,snicar
BB_20210730_1,0.780492,0.605,0.931996,0.014596,15895.26847,snicar
BB_20210730_1,0.780492,0.615,0.958263,0.01418,15895.26847,snicar
BB_20210730_1,0.780492,0.625,0.973325,0.014059,15895.26847,snicar
BB_20210730_1,0.780492,0.635,0.971075,0.013964,15895.26847,snicar
BB_20210730_1,0.780492,0.645,0.969231,0.013426,15895.26847,snicar
BB_20210730_1,0.780492,0.655,0.966676,0.012782,15895.26847,snicar
BB_20210730_1,0.780492,0.665,0.964807,0.013377,15895.26847,snicar
BB_20210730_1,0.780492,0.675,0.963276,0.013131,15895.26847,snicar
BB_20210730_1,0.780492,0.685,0.961079,0.012059,15895.26847,snicar
BB_20210730_1,0.780492,0.695,0.958332,0.011633,15895.26847,snicar
BB_20210730_1,0.780492,0.705,0.954473,0.011796,15895.26847,snicar
BB_20210730_1,0.780492,0.715,0.951148,0.010544,15895.26847,snicar
BB_20210730_1,0.780492,0.725,0.948916,0.009106,15895.26847,snicar
BB_20210730_1,0.780492,0.735,0.946671,0.010332,15895.26847,snicar
BB_20210730_1,0.780492,0.745,0.942833,0.011241,15895.26847,snicar
BB_20210730_1,0.780492,0.755,0.937934,0.010824,15895.26847,snicar
BB_20210730_1,0.780492,0.765,0.932436,0.007311,15895.26847,snicar
BB_20210730_1,0.780492,0.775,0.92638,0.010567,15895.26847,snicar
BB_20210730_1,0.780492,0.785,0.921151,0.010108,15895.26847,snicar
BB_20210730_1,0.780492,0.795,0.916631,0.009661,15895.26847,snicar
BB_20210730_1,0.780492,0.805,0.913715,0.009474,15895.26847,snicar
BB_20210730_1,0.780492,0.815,0.913052,0.007841,15895.26847,snicar
BB_20210730_1,0.780492,0.825,0.912448,0.007816,15895.26847,snicar
BB_20210730_1,0.780492,0.835,0.91182,0.008311,15895.26847,snicar
BB_20210730_1,0.780492,0.845,0.907659,0.008738,15895.26847,snicar
BB_20210730_1,0.780492,0.855,0.899575,0.008359,15895.26847,snicar
BB_20210730_1,0.780492,0.865,0.891083,0.008528,15895.26847,snicar
BB_20210730_1,0.780492,0.875,0.879903,0.008482,15895.26847,snicar
BB_20210730_1,0.780492,0.885,0.869379,0.008252,15895.26847,snicar
BB_20210730_1,0.780492,0.895,0.862869,0.006834,15895.26847,snicar
BB_20210730_1,0.780492,0.905,0.859532,0.005865,15895.26847,snicar
BB_20210730_1,0.780492,0.915,0.856809,0.005333,15895.26847,snicar
BB_20210730_1,0.780492,0.925,0.852045,0.00577,15895.26847,snicar
BB_20210730_1,0.780492,0.935,0.848188,0.001952,15895.26847,snicar
BB_20210730_1,0.780492,0.945,0.843177,0.002518,15895.26847,snicar
BB_20210730_1,0.780492,0.955,0.831838,0.002534,15895.26847,snicar
BB_20210730_1,0.780492,0.965,0.815745,0.004125,15895.26847,snicar
BB_20210730_1,0.780492,0.975,0.799753,0.005175,15895.26847,snicar
BB_20210730_1,0.780492,0.985,0.784066,0.006043,15895.26847,snicar
BB_20210730_1,0.780492,0.995,0.767064,0.006489,15895.26847,snicar
BB_20210730_1,0.780492,1.005,0.746859,0.006316,15895.26847,snicar
BB_20210730_1,0.780492,1.015,0.7299,0.006226,15895.26847,snicar
BB_20210730_1,0.780492,1.025,0.722763,0.006092,15895.26847,snicar
BB_20210730_1,0.780492,1.035,0.721594,0.005973,15895.26847,snicar
BB_20210730_1,0.780492,1.045,0.727032,0.005841,15895.26847,snicar
BB_20210730_1,0.780492,1.055,0.737734,0.005706,15895.26847,snicar
BB_20210730_1,0.780492,1.065,0.747916,0.005552,15895.26847,snicar
BB_20210730_1,0.780492,1.075,0.755376,0.005371,15895.26847,snicar
BB_20210730_1,0.780492,1.085,0.758674,0.005049,15895.26847,snicar
BB_20210730_1,0.780492,1.095,0.760985,0.004583,15895.26847,snicar
BB_20210730_1,0.780492,1.105,0.760968,0.003677,15895.26847,snicar
BB_20210730_1,0.780492,1.115,0.758295,0.001742,15895.26847,snicar
BB_20210730_1,0.780492,1.125,0.751633,0.000784,15895.26847,snicar
BB_20210730_1,0.780492,1.135,0.740907,0.001332,15895.26847,snicar
BB_20210730_1,0.780492,1.145,0.735458,0.001558,15895.26847,snicar
BB_20210730_1,0.780492,1.155,0.718135,0.001659,15895.26847,snicar
BB_20210730_1,0.780492,1.165,0.688676,0.002913,15895.26847,snicar
BB_20210730_1,0.780492,1.175,0.660412,0.003503,15895.26847,snicar
BB_20210730_1,0.780492,1.185,0.634016,0.003386,15895.26847,snicar
BB_20210730_1,0.780492,1.195,0.61099,0.003726,15895.26847,snicar
BB_20210730_1,0.780492,1.205,0.58067,0.003582,15895.26847,snicar
BB_20210730_1,0.780492,1.215,0.549879,0.00374,15895.26847,snicar
BB_20210730_1,0.780492,1.225,0.529775,0.003894,15895.26847,snicar
BB_20210730_1,0.780492,1.235,0.51697,0.004043,15895.26847,snicar
BB_20210730_1,0.780492,1.245,0.507201,0.004033,15895.26847,snicar
BB_20210730_1,0.780492,1.255,0.502778,0.003919,15895.26847,snicar
BB_20210730_1,0.780492,1.265,0.500072,0.003483,15895.26847,snicar
BB_20210730_1,0.780492,1.275,0.501269,0.003646,15895.26847,snicar
BB_20210730_1,0.780492,1.285,0.504402,0.003603,15895.26847,snicar
BB_20210730_1,0.780492,1.295,0.506247,0.003374,15895.26847,snicar
BB_20210730_1,0.780492,1.305,0.508157,0.002848,15895.26847,snicar
BB_20210730_1,0.780492,1.315,0.509666,0.002567,15895.26847,snicar
BB_20210730_1,0.780492,1.325,0.510048,0.002079,15895.26847,snicar
BB_20210730_1,0.780492,1.335,0.510645,0.001301,15895.26847,snicar
BB_20210730_1,0.780492,1.345,0.507296,0.000622,15895.26847,snicar
BB_20210730_1,0.780492,1.355,0.50413,0.000016,15895.26847,snicar
BB_20210730_1,0.780492,1.365,0.50017,0.000002,15895.26847,snicar
BB_20210730_1,0.780492,1.375,0.492479,0.000015,15895.26847,snicar
BB_20210730_1,0.780492,1.385,0.480157,0.000013,15895.26847,snicar
BB_20210730_1,0.780492,1.395,0.4619,0.000054,15895.26847,snicar
BB_20210730_1,0.780492,1.405,0.398092,0.000012,15895.26847,snicar
BB_20210730_1,0.780492,1.415,0.30453,0.000047,15895.26847,snicar
BB_20210730_1,0.780492,1.425,0.218031,0.00014,15895.26847,snicar
BB_20210730_1,0.780492,1.435,0.156499,0.000176,15895.26847,snicar
BB_20210730_1,0.780492,1.445,0.116444,0.000398,15895.26847,snicar
BB_20210730_1,0.780492,1.455,0.084178,0.000776,15895.26847,snicar
BB_20210730_1,0.780492,1.465,0.060989,0.000604,15895.26847,snicar
BB_20210730_1,0.780492,1.475,0.04572,0.000648,15895.26847,snicar
BB_20210730_1,0.780492,1.485,0.037358,0.000779,15895.26847,snicar
BB_20210730_1,0.780492,1.495,0.034374,0.001491,15895.26847,snicar
BB_20210730_1,0.780492,1.505,0.036127,0.001817,15895.26847,snicar
BB_20210730_1,0.780492,1.515,0.038543,0.002069,15895.26847,snicar
BB_20210730_1,0.780492,1.525,0.041004,0.002279,15895.26847,snicar
BB_20210730_1,0.780492,1.535,0.044491,0.002344,15895.26847,snicar
BB_20210730_1,0.780492,1.545,0.048688,0.002354,15895.26847,snicar
BB_20210730_1,0.780492,1.555,0.053458,0.002336,15895.26847,snicar
BB_20210730_1,0.780492,1.565,0.058957,0.00229,15895.26847,snicar
BB_20210730_1,0.780492,1.575,0.065556,0.002109,15895.26847,snicar
BB_20210730_1,0.780492,1.585,0.073282,0.002185,15895.26847,snicar
BB_20210730_1,0.780492,1.595,0.079134,0.002168,15895.26847,snicar
BB_20210730_1,0.780492,1.605,0.084726,0.002019,15895.26847,snicar
BB_20210730_1,0.780492,1.615,0.090294,0.002049,15895.26847,snicar
BB_20210730_1,0.780492,1.625,0.093712,0.002088,15895.26847,snicar
BB_20210730_1,0.780492,1.635,0.097255,0.002031,15895.26847,snicar
BB_20210730_1,0.780492,1.645,0.100986,0.001958,15895.26847,snicar
BB_20210730_1,0.780492,1.655,0.105412,0.001942,15895.26847,snicar
BB_20210730_1,0.780492,1.665,0.110674,0.001907,15895.26847,snicar
BB_20210730_1,0.780492,1.675,0.116338,0.001862,15895.26847,snicar
BB_20210730_1,0.780492,1.685,0.121882,0.001813,15895.26847,snicar
BB_20210730_1,0.780492,1.695,0.127259,0.001754,15895.26847,snicar
BB_20210730_1,0.780492,1.705,0.132612,0.001679,15895.26847,snicar
BB_20210730_1,0.780492,1.715,0.137996,0.001662,15895.26847,snicar
BB_20210730_1,0.780492,1.725,0.143644,0.001524,15895.26847,snicar
BB_20210730_1,0.780492,1.735,0.148461,0.001413,15895.26847,snicar
BB_20210730_1,0.780492,1.745,0.152189,0.001332,15895.26847,snicar
BB_20210730_1,0.780492,1.755,0.156096,0.001317,15895.26847,snicar
BB_20210730_1,0.780492,1.765,0.159424,0.001073,15895.26847,snicar
BB_20210730_1,0.780492,1.775,0.162276,0.000912,15895.26847,snicar
BB_20210730_1,0.780492,1.785,0.16519,0.000625,15895.26847,snicar
BB_20210730_1,0.780492,1.795,0.168064,0.000423,15895.26847,snicar
BB_20210730_1,0.780492,1.805,0.171476,0.000119,15895.26847,snicar
BB_20210730_1,0.780492,1.815,0.17533,0.000047,15895.26847,snicar
BB_20210730_1,0.780492,1.825,0.179435,0.000012,15895.26847,snicar
BB_20210730_1,0.780492,1.835,0.181333,0.000014,15895.26847,snicar
BB_20210730_1,0.780492,1.845,0.17969,0.000001,15895.26847,snicar
BB_20210730_1,0.780492,1.855,0.174835,0.000002,15895.26847,snicar
BB_20210730_1,0.780492,1.865,0.161154,0.000001,15895.26847,snicar
BB_20210730_1,0.780492,1.875,0.137205,0.000001,15895.26847,snicar
BB_20210730_1,0.780492,1.885,0.11284,0.000017,15895.26847,snicar
BB_20210730_1,0.780492,1.895,0.086802,0.000099,15895.26847,snicar
BB_20210730_1,0.780492,1.905,0.064445,0.000004,15895.26847,snicar
BB_20210730_1,0.780492,1.915,0.043363,0.000011,15895.26847,snicar
BB_20210730_1,0.780492,1.925,0.030686,0.000006,15895.26847,snicar
BB_20210730_1,0.780492,1.935,0.021479,0.000036,15895.26847,snicar
BB_20210730_1,0.780492,1.945,0.015885,0.000072,15895.26847,snicar
BB_20210730_1,0.780492,1.955,0.012456,0.000123,15895.26847,snicar
BB_20210730_1,0.780492,1.965,0.010355,0.000218,15895.26847,snicar
BB_20210730_1,0.780492,1.975,0.009263,0.000455,15895.26847,snicar
BB_20210730_1,0.780492,1.985,0.008736,0.000597,15895.26847,snicar
BB_20210730_1,0.780492,1.995,0.008671,0.00056,15895.26847,snicar
BB_20210730_1,0.780492,2.005,0.00889,0.000246,15895.26847,snicar
BB_20210730_1,0.780492,2.015,0.00941,0.000285,15895.26847,snicar
BB_20210730_1,0.780492,2.025,0.010053,0.000564,15895.26847,snicar
BB_20210730_1,0.780492,2.035,0.010839,0.000766,15895.26847,snicar
BB_20210730_1,0.780492,2.045,0.011933,0.000747,15895.26847,snicar
BB_20210730_1,0.780492,2.055,0.013567,0.000533,15895.26847,snicar
BB_20210730_1,0.780492,2.065,0.015625,0.000552,15895.26847,snicar
BB_20210730_1,0.780492,2.075,0.018524,0.000655,15895.26847,snicar
BB_20210730_1,0.780492,2.085,0.022155,0.000756,15895.26847,snicar
BB_20210730_1,0.780492,2.095,0.026909,0.000758,15895.26847,snicar
BB_20210730_1,0.780492,2.105,0.033135,0.000785,15895.26847,snicar
BB_20210730_1,0.780492,2.115,0.039537,0.000765,15895.26847,snicar
BB_20210730_1,0.780492,2.125,0.047895,0.000771,15895.26847,snicar
BB_20210730_1,0.780492,2.135,0.057076,0.000778,15895.26847,snicar
BB_20210730_1,0.780492,2.145,0.066532,0.000776,15895.26847,snicar
